,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
9508,39.0,Current employee,Non-Travel,1251.0,Sales,21,4.0,Other,132950,3.0,Female,63.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,7.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9509,33.0,Voluntary Resignation,Travel_Rarely,118.0,Sales,16,3.0,Marketing,132951,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9510,33.0,Voluntary Resignation,Travel_Rarely,118.0,Sales,16,3.0,Medical,132952,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,7.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9511,39.0,Current employee,Non-Travel,1251.0,Sales,21,4.0,Life Sciences,132953,3.0,Female,63.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9512,39.0,Current employee,Non-Travel,1251.0,Sales,21,4.0,Other,132954,3.0,Female,63.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,7.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9513,33.0,Voluntary Resignation,Travel_Rarely,118.0,Sales,16,3.0,Marketing,132955,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9514,39.0,Current employee,Non-Travel,1251.0,Sales,21,4.0,Life Sciences,132956,3.0,Female,63.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9515,33.0,Voluntary Resignation,Travel_Rarely,118.0,Sales,16,3.0,Medical,132957,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,7.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9516,39.0,Current employee,Non-Travel,1251.0,Sales,21,4.0,Other,132958,3.0,Female,63.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,7.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9517,33.0,Voluntary Resignation,Travel_Rarely,118.0,Sales,16,3.0,Marketing,132959,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9518,33.0,Voluntary Resignation,Travel_Rarely,118.0,Sales,16,3.0,Medical,132960,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,7.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9519,39.0,Current employee,Non-Travel,1251.0,Sales,21,4.0,Life Sciences,132961,3.0,Female,63.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,5.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9520,39.0,Current employee,Non-Travel,1251.0,Sales,21,4.0,Other,132962,3.0,Female,63.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,26507.0,7.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,Adzuna
9521,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Other,132963,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,4.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9522,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Life Sciences,132964,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9523,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Life Sciences,132965,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9524,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Other,132966,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9525,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Other,132967,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9526,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Life Sciences,132968,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9527,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Life Sciences,132969,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9528,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Other,132970,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9529,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Other,132971,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,4.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9530,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Life Sciences,132972,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9531,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Life Sciences,132973,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9532,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Other,132974,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9533,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Other,132975,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9534,47.0,Current employee,Travel_Rarely,202.0,Research & Development,2,2.0,Life Sciences,132976,3.0,Female,33.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9535,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Life Sciences,132977,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9536,58.0,Current employee,Travel_Rarely,605.0,Sales,21,3.0,Other,132978,3.0,Female,63.0,3.0,4.0,Manager,4.0,Married,16752.0,12982.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,3.0,2.0,26.0,14.0,3.0,0.0,Referral
9537,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Other,132979,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9538,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132980,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9539,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Life Sciences,132981,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9540,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132982,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,4.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9541,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132983,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9542,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132984,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9543,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Other,132985,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9544,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Life Sciences,132986,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9545,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Other,132987,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9546,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132988,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9547,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Life Sciences,132989,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9548,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132990,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,4.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9549,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132991,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9550,32.0,Voluntary Resignation,Travel_Frequently,238.0,Research & Development,5,2.0,Life Sciences,132992,3.0,Female,63.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9551,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Other,132993,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,0.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9552,36.0,Current employee,Travel_Rarely,676.0,Research & Development,1,3.0,Life Sciences,132994,3.0,Female,35.0,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,23361.0,1.0,No,15.0,3.0,1.0,1.0,10.0,2.0,3.0,9.0,7.0,0.0,5.0,Company Website
9553,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Life Sciences,132995,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,3.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9554,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Life Sciences,132996,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,3.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9555,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Medical,132997,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,3.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9556,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Other,132998,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,4.0,No,24.0,3.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9557,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Life Sciences,132999,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9558,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Other,133000,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,4.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9559,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Life Sciences,133001,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9560,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Medical,133002,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,3.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9561,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Life Sciences,133003,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,3.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9562,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Life Sciences,133004,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,3.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9563,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Medical,133005,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,3.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9564,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Other,133006,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,4.0,No,24.0,3.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9565,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Life Sciences,133007,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9566,29.0,Current employee,Travel_Rarely,1252.0,Research & Development,23,2.0,Other,133008,3.0,Male,81.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,4.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9567,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Life Sciences,133009,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,1.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9568,38.0,Current employee,Travel_Rarely,1206.0,Research & Development,9,2.0,Medical,133010,3.0,Male,63.0,4.0,1.0,Research Scientist,3.0,Married,2700.0,23779.0,3.0,No,24.0,4.0,3.0,1.0,10.0,3.0,3.0,10.0,7.0,0.0,7.0,Indeed
9569,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133011,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,4.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9570,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133012,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9571,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133013,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9572,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133014,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9573,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133015,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9574,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133016,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9575,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133017,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9576,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133018,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9577,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133019,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,4.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9578,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133020,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9579,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133021,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9580,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133022,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9581,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133023,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9582,49.0,Current employee,Travel_Frequently,1064.0,Research & Development,2,1.0,Life Sciences,133024,3.0,Male,63.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9583,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133025,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,7.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9584,58.0,Voluntary Resignation,Travel_Rarely,286.0,Research & Development,2,4.0,Life Sciences,133026,4.0,Male,31.0,3.0,5.0,Research Director,2.0,Single,19246.0,25761.0,1.0,Yes,12.0,3.0,4.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,Jora
9585,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133027,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,4.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9586,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Life Sciences,133028,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,4.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9587,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133029,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,2.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9588,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Medical,133030,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9589,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133031,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9590,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133032,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,2.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9591,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Life Sciences,133033,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9592,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Medical,133034,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9593,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133035,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,4.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9594,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Life Sciences,133036,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,4.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9595,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133037,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,2.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9596,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Medical,133038,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9597,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133039,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9598,35.0,Current employee,Travel_Rarely,1258.0,Research & Development,1,4.0,Life Sciences,133040,4.0,Female,40.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,2.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9599,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Life Sciences,133041,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9600,36.0,Current employee,Non-Travel,1351.0,Research & Development,9,4.0,Medical,133042,3.0,Female,63.0,4.0,1.0,Research Scientist,3.0,Single,2506.0,13301.0,3.0,No,13.0,3.0,3.0,0.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,LinkedIn
9601,42.0,Current employee,Travel_Rarely,932.0,Research & Development,1,2.0,Life Sciences,133043,4.0,Female,43.0,2.0,2.0,Manufacturing Director,4.0,Married,6062.0,4051.0,9.0,Yes,13.0,3.0,4.0,1.0,8.0,4.0,3.0,4.0,3.0,0.0,2.0,Recruit.net
